GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0051303	establishment of chromosome localization	63	0	1.16	1	1	BP
GO:0051304	chromosome separation	105	0	1.93	1	1	BP
GO:0051305	chromosome movement towards spindle pole	9	0	0.17	1	1	BP
GO:0051306	mitotic sister chromatid separation	69	0	1.27	1	1	BP
GO:0051307	meiotic chromosome separation	33	0	0.61	1	1	BP
GO:0051308	male meiosis chromosome separation	1	0	0.02	1	1	BP
GO:0051309	female meiosis chromosome separation	4	0	0.07	1	1	BP
GO:0051310	metaphase plate congression	51	0	0.94	1	1	BP
GO:0051311	meiotic metaphase plate congression	3	0	0.06	1	1	BP
GO:0051312	chromosome decondensation	1	0	0.02	1	1	BP
GO:0051315	attachment of mitotic spindle microtubul...	12	0	0.22	1	1	BP
GO:0051316	attachment of spindle microtubules to ki...	3	0	0.06	1	1	BP
GO:0051339	regulation of lyase activity	19	0	0.35	1	1	BP
GO:0051340	regulation of ligase activity	34	0	0.63	1	1	BP
GO:0051341	regulation of oxidoreductase activity	48	0	0.88	1	1	BP
GO:0051342	regulation of cyclic-nucleotide phosphod...	7	0	0.13	1	1	BP
GO:0051343	positive regulation of cyclic-nucleotide...	2	0	0.04	1	1	BP
GO:0051344	negative regulation of cyclic-nucleotide...	5	0	0.09	1	1	BP
GO:0051349	positive regulation of lyase activity	9	0	0.17	1	1	BP
GO:0051350	negative regulation of lyase activity	9	0	0.17	1	1	BP
GO:0051351	positive regulation of ligase activity	5	0	0.09	1	1	BP
GO:0051352	negative regulation of ligase activity	10	0	0.18	1	1	BP
GO:0051353	positive regulation of oxidoreductase ac...	23	0	0.42	1	1	BP
GO:0051354	negative regulation of oxidoreductase ac...	18	0	0.33	1	1	BP
GO:0051355	proprioception involved in equilibriocep...	1	0	0.02	1	1	BP
GO:0051365	cellular response to potassium ion starv...	4	0	0.07	1	1	BP
GO:0051382	kinetochore assembly	10	0	0.18	1	1	BP
GO:0051383	kinetochore organization	17	0	0.31	1	1	BP
GO:0051386	regulation of neurotrophin TRK receptor ...	7	0	0.13	1	1	BP
GO:0051387	negative regulation of neurotrophin TRK ...	3	0	0.06	1	1	BP
GO:0051388	positive regulation of neurotrophin TRK ...	4	0	0.07	1	1	BP
GO:0051391	tRNA acetylation	1	0	0.02	1	1	BP
GO:0051409	response to nitrosative stress	7	0	0.13	1	1	BP
GO:0051410	detoxification of nitrogen compound	5	0	0.09	1	1	BP
GO:0051414	response to cortisol	2	0	0.04	1	1	BP
GO:0051415	microtubule nucleation by interphase mic...	8	0	0.15	1	1	BP
GO:0051418	microtubule nucleation by microtubule or...	12	0	0.22	1	1	BP
GO:0051438	regulation of ubiquitin-protein transfer...	54	0	0.99	1	1	BP
GO:0051443	positive regulation of ubiquitin-protein...	22	0	0.41	1	1	BP
GO:0051444	negative regulation of ubiquitin-protein...	13	0	0.24	1	1	BP
GO:0051447	negative regulation of meiotic cell cycl...	25	0	0.46	1	1	BP
GO:0051450	myoblast proliferation	19	0	0.35	1	1	BP
GO:0051452	intracellular pH reduction	37	0	0.68	1	1	BP
GO:0051453	regulation of intracellular pH	60	0	1.1	1	1	BP
GO:0051454	intracellular pH elevation	2	0	0.04	1	1	BP
GO:0051455	attachment of spindle microtubules to ki...	2	0	0.04	1	1	BP
GO:0051457	maintenance of protein location in nucle...	21	0	0.39	1	1	BP
GO:0051458	corticotropin secretion	2	0	0.04	1	1	BP
GO:0051459	regulation of corticotropin secretion	2	0	0.04	1	1	BP
GO:0051461	positive regulation of corticotropin sec...	1	0	0.02	1	1	BP
GO:0051481	negative regulation of cytosolic calcium...	43	0	0.79	1	1	BP
GO:0051482	positive regulation of cytosolic calcium...	9	0	0.17	1	1	BP
GO:0051490	negative regulation of filopodium assemb...	8	0	0.15	1	1	BP
GO:0051497	negative regulation of stress fiber asse...	18	0	0.33	1	1	BP
GO:0051503	adenine nucleotide transport	9	0	0.17	1	1	BP
GO:0051541	elastin metabolic process	6	0	0.11	1	1	BP
GO:0051542	elastin biosynthetic process	1	0	0.02	1	1	BP
GO:0051546	keratinocyte migration	9	0	0.17	1	1	BP
GO:0051547	regulation of keratinocyte migration	8	0	0.15	1	1	BP
GO:0051548	negative regulation of keratinocyte migr...	2	0	0.04	1	1	BP
GO:0051549	positive regulation of keratinocyte migr...	6	0	0.11	1	1	BP
GO:0051552	flavone metabolic process	7	0	0.13	1	1	BP
GO:0051562	negative regulation of mitochondrial cal...	1	0	0.02	1	1	BP
GO:0051563	smooth endoplasmic reticulum calcium ion...	2	0	0.04	1	1	BP
GO:0051567	histone H3-K9 methylation	25	0	0.46	1	1	BP
GO:0051570	regulation of histone H3-K9 methylation	16	0	0.29	1	1	BP
GO:0051571	positive regulation of histone H3-K4 met...	14	0	0.26	1	1	BP
GO:0051572	negative regulation of histone H3-K4 met...	6	0	0.11	1	1	BP
GO:0051573	negative regulation of histone H3-K9 met...	7	0	0.13	1	1	BP
GO:0051574	positive regulation of histone H3-K9 met...	10	0	0.18	1	1	BP
GO:0051580	regulation of neurotransmitter uptake	18	0	0.33	1	1	BP
GO:0051581	negative regulation of neurotransmitter ...	1	0	0.02	1	1	BP
GO:0051582	positive regulation of neurotransmitter ...	12	0	0.22	1	1	BP
GO:0051583	dopamine uptake involved in synaptic tra...	14	0	0.26	1	1	BP
GO:0051584	regulation of dopamine uptake involved i...	12	0	0.22	1	1	BP
GO:0051586	positive regulation of dopamine uptake i...	9	0	0.17	1	1	BP
GO:0051589	negative regulation of neurotransmitter ...	15	0	0.28	1	1	BP
GO:0051594	detection of glucose	5	0	0.09	1	1	BP
GO:0051595	response to methylglyoxal	2	0	0.04	1	1	BP
GO:0051596	methylglyoxal catabolic process	2	0	0.04	1	1	BP
GO:0051598	meiotic recombination checkpoint	6	0	0.11	1	1	BP
GO:0051601	exocyst localization	8	0	0.15	1	1	BP
GO:0051607	defense response to virus	192	0	3.53	1	1	BP
GO:0051608	histamine transport	10	0	0.18	1	1	BP
GO:0051615	histamine uptake	3	0	0.06	1	1	BP
GO:0051638	barbed-end actin filament uncapping	1	0	0.02	1	1	BP
GO:0051639	actin filament network formation	6	0	0.11	1	1	BP
GO:0051642	centrosome localization	36	0	0.66	1	1	BP
GO:0051643	endoplasmic reticulum localization	2	0	0.04	1	1	BP
GO:0051645	Golgi localization	15	0	0.28	1	1	BP
GO:0051647	nucleus localization	65	0	1.2	1	1	BP
GO:0051653	spindle localization	88	0	1.62	1	1	BP
GO:0051660	establishment of centrosome localization	3	0	0.06	1	1	BP
GO:0051661	maintenance of centrosome location	10	0	0.18	1	1	BP
GO:0051663	oocyte nucleus localization involved in ...	8	0	0.15	1	1	BP
GO:0051664	nuclear pore localization	2	0	0.04	1	1	BP
GO:0051665	membrane raft localization	3	0	0.06	1	1	BP
GO:0051666	actin cortical patch localization	1	0	0.02	1	1	BP
GO:0051672	catabolism by organism of cell wall pept...	1	0	0.02	1	1	BP
GO:0051683	establishment of Golgi localization	8	0	0.15	1	1	BP
GO:0051684	maintenance of Golgi location	2	0	0.04	1	1	BP
GO:0051686	establishment of ER localization	2	0	0.04	1	1	BP
GO:0051694	pointed-end actin filament capping	1	0	0.02	1	1	BP
GO:0051695	actin filament uncapping	1	0	0.02	1	1	BP
GO:0051697	protein delipidation	2	0	0.04	1	1	BP
GO:0051709	regulation of killing of cells of other ...	6	0	0.11	1	1	BP
GO:0051712	positive regulation of killing of cells ...	6	0	0.11	1	1	BP
GO:0051715	cytolysis in other organism	1	0	0.02	1	1	BP
GO:0051725	protein de-ADP-ribosylation	1	0	0.02	1	1	BP
GO:0051728	cell cycle switching, mitotic to meiotic...	4	0	0.07	1	1	BP
GO:0051729	germline cell cycle switching, mitotic t...	4	0	0.07	1	1	BP
GO:0051754	meiotic sister chromatid cohesion, centr...	3	0	0.06	1	1	BP
GO:0051758	homologous chromosome movement towards s...	1	0	0.02	1	1	BP
GO:0051759	sister chromosome movement towards spind...	1	0	0.02	1	1	BP
GO:0051764	actin crosslink formation	9	0	0.17	1	1	BP
GO:0051767	nitric-oxide synthase biosynthetic proce...	17	0	0.31	1	1	BP
GO:0051769	regulation of nitric-oxide synthase bios...	17	0	0.31	1	1	BP
GO:0051770	positive regulation of nitric-oxide synt...	14	0	0.26	1	1	BP
GO:0051771	negative regulation of nitric-oxide synt...	4	0	0.07	1	1	BP
GO:0051775	response to redox state	8	0	0.15	1	1	BP
GO:0051780	behavioral response to nutrient	14	0	0.26	1	1	BP
GO:0051788	response to misfolded protein	23	0	0.42	1	1	BP
GO:0051790	short-chain fatty acid biosynthetic proc...	4	0	0.07	1	1	BP
GO:0051791	medium-chain fatty acid metabolic proces...	8	0	0.15	1	1	BP
GO:0051792	medium-chain fatty acid biosynthetic pro...	3	0	0.06	1	1	BP
GO:0051793	medium-chain fatty acid catabolic proces...	1	0	0.02	1	1	BP
GO:0051794	regulation of timing of catagen	1	0	0.02	1	1	BP
GO:0051795	positive regulation of timing of catagen	1	0	0.02	1	1	BP
GO:0051799	negative regulation of hair follicle dev...	4	0	0.07	1	1	BP
GO:0051801	cytolysis in other organism involved in ...	1	0	0.02	1	1	BP
GO:0051818	disruption of cells of other organism in...	3	0	0.06	1	1	BP
GO:0051821	dissemination or transmission of organis...	1	0	0.02	1	1	BP
GO:0051823	regulation of synapse structural plastic...	13	0	0.24	1	1	BP
GO:0051835	positive regulation of synapse structura...	3	0	0.06	1	1	BP
GO:0051836	translocation of molecules into other or...	9	0	0.17	1	1	BP
GO:0051838	cytolysis by host of symbiont cells	1	0	0.02	1	1	BP
GO:0051852	disruption by host of symbiont cells	3	0	0.06	1	1	BP
GO:0051873	killing by host of symbiont cells	3	0	0.06	1	1	BP
GO:0051875	pigment granule localization	19	0	0.35	1	1	BP
GO:0051877	pigment granule aggregation in cell cent...	4	0	0.07	1	1	BP
GO:0051878	lateral element assembly	1	0	0.02	1	1	BP
GO:0051882	mitochondrial depolarization	16	0	0.29	1	1	BP
GO:0051883	killing of cells in other organism invol...	3	0	0.06	1	1	BP
GO:0051886	negative regulation of timing of anagen	1	0	0.02	1	1	BP
GO:0051890	regulation of cardioblast differentiatio...	9	0	0.17	1	1	BP
GO:0051891	positive regulation of cardioblast diffe...	3	0	0.06	1	1	BP
GO:0051892	negative regulation of cardioblast diffe...	3	0	0.06	1	1	BP
GO:0051895	negative regulation of focal adhesion as...	8	0	0.15	1	1	BP
GO:0051899	membrane depolarization	62	0	1.14	1	1	BP
GO:0051900	regulation of mitochondrial depolarizati...	15	0	0.28	1	1	BP
GO:0051901	positive regulation of mitochondrial dep...	4	0	0.07	1	1	BP
GO:0051902	negative regulation of mitochondrial dep...	8	0	0.15	1	1	BP
GO:0051904	pigment granule transport	17	0	0.31	1	1	BP
GO:0051905	establishment of pigment granule localiz...	18	0	0.33	1	1	BP
GO:0051919	positive regulation of fibrinolysis	1	0	0.02	1	1	BP
GO:0051923	sulfation	20	0	0.37	1	1	BP
GO:0051926	negative regulation of calcium ion trans...	23	0	0.42	1	1	BP
GO:0051933	amino acid neurotransmitter reuptake	1	0	0.02	1	1	BP
GO:0051934	catecholamine uptake involved in synapti...	14	0	0.26	1	1	BP
GO:0051935	glutamate reuptake	1	0	0.02	1	1	BP
GO:0051938	L-glutamate import	9	0	0.17	1	1	BP
GO:0051940	regulation of catecholamine uptake invol...	12	0	0.22	1	1	BP
GO:0051941	regulation of amino acid uptake involved...	1	0	0.02	1	1	BP
GO:0051944	positive regulation of catecholamine upt...	9	0	0.17	1	1	BP
GO:0051946	regulation of glutamate uptake involved ...	1	0	0.02	1	1	BP
GO:0051955	regulation of amino acid transport	31	0	0.57	1	1	BP
GO:0051956	negative regulation of amino acid transp...	15	0	0.28	1	1	BP
GO:0051957	positive regulation of amino acid transp...	14	0	0.26	1	1	BP
GO:0051958	methotrexate transport	1	0	0.02	1	1	BP
GO:0051967	negative regulation of synaptic transmis...	7	0	0.13	1	1	BP
GO:0051969	regulation of transmission of nerve impu...	56	0	1.03	1	1	BP
GO:0051970	negative regulation of transmission of n...	30	0	0.55	1	1	BP
GO:0051971	positive regulation of transmission of n...	35	0	0.64	1	1	BP
GO:0051974	negative regulation of telomerase activi...	8	0	0.15	1	1	BP
GO:0051983	regulation of chromosome segregation	123	0	2.26	1	1	BP
GO:0051984	positive regulation of chromosome segreg...	40	0	0.74	1	1	BP
GO:0051985	negative regulation of chromosome segreg...	48	0	0.88	1	1	BP
GO:0051987	positive regulation of attachment of spi...	5	0	0.09	1	1	BP
GO:0051988	regulation of attachment of spindle micr...	11	0	0.2	1	1	BP
GO:0052018	modulation by symbiont of RNA levels in ...	1	0	0.02	1	1	BP
GO:0052027	modulation by symbiont of host signal tr...	2	0	0.04	1	1	BP
GO:0052031	modulation by symbiont of host defense r...	1	0	0.02	1	1	BP
GO:0052040	modulation by symbiont of host programme...	2	0	0.04	1	1	BP
GO:0052041	negative regulation by symbiont of host ...	1	0	0.02	1	1	BP
GO:0052042	positive regulation by symbiont of host ...	1	0	0.02	1	1	BP
GO:0052047	interaction with other organism via secr...	4	0	0.07	1	1	BP
GO:0052048	interaction with host via secreted subst...	1	0	0.02	1	1	BP
GO:0052051	interaction with host via protein secret...	1	0	0.02	1	1	BP
GO:0052126	movement in host environment	14	0	0.26	1	1	BP
GO:0052128	positive energy taxis	1	0	0.02	1	1	BP
GO:0052129	negative energy taxis	25	0	0.46	1	1	BP
GO:0052150	modulation by symbiont of host apoptotic...	1	0	0.02	1	1	BP
GO:0052173	response to defenses of other organism i...	2	0	0.04	1	1	BP
GO:0052182	modification by host of symbiont morphol...	1	0	0.02	1	1	BP
GO:0052192	movement in environment of other organis...	14	0	0.26	1	1	BP
GO:0052200	response to host defenses	2	0	0.04	1	1	BP
GO:0052203	modulation of catalytic activity in othe...	1	0	0.02	1	1	BP
GO:0052204	negative regulation of molecular functio...	2	0	0.04	1	1	BP
GO:0052205	modulation of molecular function in othe...	2	0	0.04	1	1	BP
GO:0052211	interaction with other organism via prot...	1	0	0.02	1	1	BP
GO:0052212	modification of morphology or physiology...	3	0	0.06	1	1	BP
GO:0052213	interaction with symbiont via secreted s...	1	0	0.02	1	1	BP
GO:0052248	modulation of programmed cell death in o...	2	0	0.04	1	1	BP
GO:0052249	modulation of RNA levels in other organi...	1	0	0.02	1	1	BP
GO:0052250	modulation of signal transduction in oth...	2	0	0.04	1	1	BP
GO:0052255	modulation by organism of defense respon...	1	0	0.02	1	1	BP
GO:0052312	modulation of transcription in other org...	15	0	0.28	1	1	BP
GO:0052330	positive regulation by organism of progr...	1	0	0.02	1	1	BP
GO:0052405	negative regulation by host of symbiont ...	2	0	0.04	1	1	BP
GO:0052422	modulation by host of symbiont catalytic...	1	0	0.02	1	1	BP
GO:0052428	modulation by host of symbiont molecular...	2	0	0.04	1	1	BP
GO:0052433	modulation by organism of apoptotic proc...	2	0	0.04	1	1	BP
GO:0052472	modulation by host of symbiont transcrip...	15	0	0.28	1	1	BP
GO:0052490	negative regulation by organism of progr...	1	0	0.02	1	1	BP
GO:0052501	positive regulation by organism of apopt...	1	0	0.02	1	1	BP
GO:0052552	modulation by organism of immune respons...	1	0	0.02	1	1	BP
GO:0052553	modulation by symbiont of host immune re...	1	0	0.02	1	1	BP
GO:0052555	positive regulation by organism of immun...	1	0	0.02	1	1	BP
GO:0052556	positive regulation by symbiont of host ...	1	0	0.02	1	1	BP
GO:0052564	response to immune response of other org...	2	0	0.04	1	1	BP
GO:0052572	response to host immune response	2	0	0.04	1	1	BP
GO:0052575	carbohydrate localization	1	0	0.02	1	1	BP
GO:0052576	carbohydrate storage	1	0	0.02	1	1	BP
GO:0052646	alditol phosphate metabolic process	7	0	0.13	1	1	BP
GO:0052651	monoacylglycerol catabolic process	2	0	0.04	1	1	BP
GO:0052652	cyclic purine nucleotide metabolic proce...	16	0	0.29	1	1	BP
GO:0052695	cellular glucuronidation	9	0	0.17	1	1	BP
GO:0052696	flavonoid glucuronidation	7	0	0.13	1	1	BP
GO:0052697	xenobiotic glucuronidation	7	0	0.13	1	1	BP
GO:0052746	inositol phosphorylation	1	0	0.02	1	1	BP
GO:0052803	imidazole-containing compound metabolic ...	16	0	0.29	1	1	BP
GO:0052805	imidazole-containing compound catabolic ...	6	0	0.11	1	1	BP
GO:0055003	cardiac myofibril assembly	15	0	0.28	1	1	BP
GO:0055005	ventricular cardiac myofibril assembly	2	0	0.04	1	1	BP
GO:0055006	cardiac cell development	53	0	0.98	1	1	BP
GO:0055011	atrial cardiac muscle cell differentiati...	3	0	0.06	1	1	BP
GO:0055012	ventricular cardiac muscle cell differen...	10	0	0.18	1	1	BP
GO:0055013	cardiac muscle cell development	50	0	0.92	1	1	BP
GO:0055014	atrial cardiac muscle cell development	2	0	0.04	1	1	BP
GO:0055015	ventricular cardiac muscle cell developm...	8	0	0.15	1	1	BP
GO:0055016	hypochord development	1	0	0.02	1	1	BP
GO:0055018	regulation of cardiac muscle fiber devel...	1	0	0.02	1	1	BP
GO:0055020	positive regulation of cardiac muscle fi...	1	0	0.02	1	1	BP
GO:0055034	Bolwig's organ development	14	0	0.26	1	1	BP
GO:0055046	microgametogenesis	1	0	0.02	1	1	BP
GO:0055047	generative cell mitosis	1	0	0.02	1	1	BP
GO:0055049	astral spindle assembly	1	0	0.02	1	1	BP
GO:0055050	astral spindle assembly involved in male...	1	0	0.02	1	1	BP
GO:0055064	chloride ion homeostasis	16	0	0.29	1	1	BP
GO:0055070	copper ion homeostasis	22	0	0.41	1	1	BP
GO:0055071	manganese ion homeostasis	2	0	0.04	1	1	BP
GO:0055073	cadmium ion homeostasis	2	0	0.04	1	1	BP
GO:0055075	potassium ion homeostasis	19	0	0.35	1	1	BP
GO:0055089	fatty acid homeostasis	11	0	0.2	1	1	BP
GO:0055090	acylglycerol homeostasis	36	0	0.66	1	1	BP
GO:0055091	phospholipid homeostasis	7	0	0.13	1	1	BP
GO:0055095	lipoprotein particle mediated signaling	4	0	0.07	1	1	BP
GO:0055096	low-density lipoprotein particle mediate...	4	0	0.07	1	1	BP
GO:0055107	Golgi to secretory granule transport	1	0	0.02	1	1	BP
GO:0055108	Golgi to transport vesicle transport	2	0	0.04	1	1	BP
GO:0055113	epiboly involved in gastrulation with mo...	6	0	0.11	1	1	BP
GO:0055115	entry into diapause	20	0	0.37	1	1	BP
GO:0055116	entry into reproductive diapause	1	0	0.02	1	1	BP
GO:0055118	negative regulation of cardiac muscle co...	4	0	0.07	1	1	BP
GO:0055129	L-proline biosynthetic process	1	0	0.02	1	1	BP
GO:0060003	copper ion export	1	0	0.02	1	1	BP
GO:0060004	reflex	19	0	0.35	1	1	BP
GO:0060008	Sertoli cell differentiation	10	0	0.18	1	1	BP
GO:0060009	Sertoli cell development	9	0	0.17	1	1	BP
GO:0060011	Sertoli cell proliferation	2	0	0.04	1	1	BP
GO:0060012	synaptic transmission, glycinergic	5	0	0.09	1	1	BP
GO:0060013	righting reflex	3	0	0.06	1	1	BP
GO:0060014	granulosa cell differentiation	3	0	0.06	1	1	BP
GO:0060018	astrocyte fate commitment	2	0	0.04	1	1	BP
GO:0060019	radial glial cell differentiation	22	0	0.41	1	1	BP
GO:0060022	hard palate development	3	0	0.06	1	1	BP
GO:0060024	rhythmic synaptic transmission	6	0	0.11	1	1	BP
GO:0060025	regulation of synaptic activity	19	0	0.35	1	1	BP
GO:0060032	notochord regression	1	0	0.02	1	1	BP
GO:0060033	anatomical structure regression	52	0	0.96	1	1	BP
GO:0060034	notochord cell differentiation	4	0	0.07	1	1	BP
GO:0060035	notochord cell development	3	0	0.06	1	1	BP
GO:0060036	notochord cell vacuolation	1	0	0.02	1	1	BP
GO:0060040	retinal bipolar neuron differentiation	1	0	0.02	1	1	BP
GO:0060049	regulation of protein glycosylation	13	0	0.24	1	1	BP
GO:0060050	positive regulation of protein glycosyla...	9	0	0.17	1	1	BP
GO:0060051	negative regulation of protein glycosyla...	3	0	0.06	1	1	BP
GO:0060052	neurofilament cytoskeleton organization	4	0	0.07	1	1	BP
GO:0060054	positive regulation of epithelial cell p...	3	0	0.06	1	1	BP
GO:0060055	angiogenesis involved in wound healing	13	0	0.24	1	1	BP
GO:0060057	apoptotic process involved in mammary gl...	1	0	0.02	1	1	BP
GO:0060058	positive regulation of apoptotic process...	1	0	0.02	1	1	BP
GO:0060059	embryonic retina morphogenesis in camera...	14	0	0.26	1	1	BP
GO:0060060	post-embryonic retina morphogenesis in c...	2	0	0.04	1	1	BP
GO:0060064	Spemann organizer formation at the anter...	1	0	0.02	1	1	BP
GO:0060066	oviduct development	4	0	0.07	1	1	BP
GO:0060069	Wnt signaling pathway, regulating spindl...	5	0	0.09	1	1	BP
GO:0060074	synapse maturation	21	0	0.39	1	1	BP
GO:0060075	regulation of resting membrane potential	4	0	0.07	1	1	BP
GO:0060078	regulation of postsynaptic membrane pote...	70	0	1.29	1	1	BP
GO:0060079	excitatory postsynaptic potential	59	0	1.09	1	1	BP
GO:0060080	inhibitory postsynaptic potential	10	0	0.18	1	1	BP
GO:0060082	eye blink reflex	1	0	0.02	1	1	BP
GO:0060087	relaxation of vascular smooth muscle	7	0	0.13	1	1	BP
GO:0060088	auditory receptor cell stereocilium orga...	16	0	0.29	1	1	BP
GO:0060096	serotonin secretion, neurotransmission	1	0	0.02	1	1	BP
GO:0060101	negative regulation of phagocytosis, eng...	2	0	0.04	1	1	BP
GO:0060112	generation of ovulation cycle rhythm	3	0	0.06	1	1	BP
GO:0060120	inner ear receptor cell fate commitment	4	0	0.07	1	1	BP
GO:0060123	regulation of growth hormone secretion	13	0	0.24	1	1	BP
GO:0060124	positive regulation of growth hormone se...	6	0	0.11	1	1	BP
GO:0060125	negative regulation of growth hormone se...	6	0	0.11	1	1	BP
GO:0060126	somatotropin secreting cell differentiat...	3	0	0.06	1	1	BP
