gene1	gene2	relationship	orthogroup1	orthogroup2
Xesp_020202	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018857	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_008733	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026118	Xesp_028399	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028085	Xesp_028417	inparalog_int	Myb.HG11.0:TERF2IP	Myb.HG11.0:TERF2IP
Xesp_028122	Xesp_028417	inparalog_int	Myb.HG11.0:TERF2IP	Myb.HG11.0:TERF2IP
Xesp_028387	Xesp_028417	inparalog_int	Myb.HG11.0:TERF2IP	Myb.HG11.0:TERF2IP
Xesp_028458	Xesp_028417	inparalog_int	Myb.HG11.0:TERF2IP	Myb.HG11.0:TERF2IP
Xesp_004117	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_004057	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_026115	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Spis_20343_1	Xesp_028442	ortholog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_023911	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_020288	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_026441	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_010285	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_006550	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_026109	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_013496	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_018188	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_003218	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_008743	Xesp_028442	inparalog_int	Myb.HG2.19:like:MSANTD2:likeclu:22	Myb.HG2.19:like:MSANTD2:likeclu:22
Xesp_028079	Xesp_028513	inparalog_int	THAP_finger.HG2.11:like:AC073612/THAP2/THAP4/THAP8:likeclu:12/13	THAP_finger.HG2.11:like:AC073612/THAP2/THAP4/THAP8:likeclu:12/13
Xesp_017912	Xesp_028513	inparalog_int	THAP_finger.HG2.11:like:AC073612/THAP2/THAP4/THAP8:likeclu:12/13	THAP_finger.HG2.11:like:AC073612/THAP2/THAP4/THAP8:likeclu:12/13
Xesp_026406	Xesp_028513	inparalog_int	THAP_finger.HG2.11:like:AC073612/THAP2/THAP4/THAP8:likeclu:12/13	THAP_finger.HG2.11:like:AC073612/THAP2/THAP4/THAP8:likeclu:12/13
Xesp_022892	Xesp_028513	inparalog_int	THAP_finger.HG2.11:like:AC073612/THAP2/THAP4/THAP8:likeclu:12/13	THAP_finger.HG2.11:like:AC073612/THAP2/THAP4/THAP8:likeclu:12/13
Xesp_024238	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_009007	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019373	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023318	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017250	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_20891_1	Xesp_028521	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g224396	Xesp_028521	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025535	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025258	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022796460_1	Xesp_028521	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006417	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023721	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g225389	Xesp_028521	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019152	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019150	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_029118	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028542	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022685	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006937	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006198	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017136	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023193	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_004567	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017231	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_020202	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019413	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_003214	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017151	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028644	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023197	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018209	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027770	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017334	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028546	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022808983_1	Xesp_028521	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g197154	Xesp_028521	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_008661	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007318	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025253	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_000908	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026634	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027669	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028318	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026515	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006948	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_029151	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018128	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025165	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022788406_1	Xesp_028521	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022804423_1	Xesp_028521	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007345	Xesp_028521	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028318	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023197	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018209	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027669	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026634	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022796460_1	Xesp_028542	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022808983_1	Xesp_028542	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027770	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019373	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_003214	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_020202	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028644	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019150	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026515	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006198	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025535	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025165	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022685	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019152	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006417	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_029151	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007318	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018128	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_004567	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023721	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_029118	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_008661	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025253	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g224396	Xesp_028542	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025258	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017136	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023193	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024238	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007345	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006937	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_009007	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017334	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g197154	Xesp_028542	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017151	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_20891_1	Xesp_028542	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006948	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017250	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022804423_1	Xesp_028542	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023318	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017231	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019413	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022788406_1	Xesp_028542	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_000908	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028546	Xesp_028542	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g225389	Xesp_028542	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006948	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_020202	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023197	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023193	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028318	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022788406_1	Xesp_028546	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022808983_1	Xesp_028546	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_000908	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019413	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007345	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023721	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028644	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026515	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017151	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_026634	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025258	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_029118	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019150	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025253	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g225389	Xesp_028546	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022804423_1	Xesp_028546	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_009007	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023318	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_003214	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017250	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022796460_1	Xesp_028546	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019152	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027669	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g224396	Xesp_028546	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_024238	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006937	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007318	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_20891_1	Xesp_028546	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_029151	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018209	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_008661	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027770	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017231	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017136	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025535	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019373	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_004567	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022685	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006198	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g197154	Xesp_028546	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017334	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025165	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018128	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_006417	Xesp_028546	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_005191	Xesp_028595	inparalog_int	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18
Xesp_018956	Xesp_028595	inparalog_int	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18
Spis_XP_022802328_1	Xesp_028595	ortholog_int	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18
Xesp_012641	Xesp_028607	inparalog_int	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3
Xesp_028762	Xesp_028607	inparalog_int	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3	P53.HG1.0:like:TP53/TP63/TP73:likeclu:3
Xesp_026515	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017136	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025165	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g224396	Xesp_028644	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_009007	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_000908	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022808983_1	Xesp_028644	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_017151	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_025258	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007318	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_018128	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019413	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_003214	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_027669	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_20891_1	Xesp_028644	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022796460_1	Xesp_028644	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_023721	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022788406_1	Xesp_028644	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_020202	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_007345	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_019152	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g225389	Xesp_028644	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Spis_XP_022804423_1	Xesp_028644	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Nvec_v1g197154	Xesp_028644	outparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_022685	Xesp_028644	inparalog_int	THAP_finger.HG2.1:THAP10	THAP_finger.HG2.1:THAP10
Xesp_028595	Xesp_028652	inparalog_int	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18
Xesp_005191	Xesp_028652	inparalog_int	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18
Spis_XP_022802328_1	Xesp_028652	ortholog_int	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18
Xesp_018956	Xesp_028652	inparalog_int	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18	Doublesex_DM.HG1.0:like:DMRT1/DMRT2/DMRT3/DMRTA1/DMRTA2/DMRTB1/DMRTC2:likeclu:3/9/14/17/18
