Hvul_g10365_1	Xesp_008452
Hvul_g14385_1	Xesp_006300
Hvul_g24494_1	Xesp_006299
Hvul_g26572_1	Xesp_006299
Hvul_g26569_1	Xesp_006299
Hvul_g26573_1	Xesp_006299
Hvul_g26570_1	Xesp_006299
Hvul_g23901_1	Xesp_006299
Hvul_g14392_1	Xesp_006299
Hvul_g14385_1	Xesp_006299
Hvul_g24494_1	Xesp_006308
Hvul_g26572_1	Xesp_006308
Hvul_g26569_1	Xesp_006308
Hvul_g26573_1	Xesp_006308
Hvul_g26570_1	Xesp_006308
Hvul_g23901_1	Xesp_006308
Hvul_g14392_1	Xesp_006308
Hvul_g14385_1	Xesp_006308
Hvul_g24494_1	Xesp_006309
Hvul_g26572_1	Xesp_006309
Hvul_g26569_1	Xesp_006309
Hvul_g26573_1	Xesp_006309
Hvul_g26570_1	Xesp_006309
Hvul_g23901_1	Xesp_006309
Hvul_g14392_1	Xesp_006309
Hvul_g14385_1	Xesp_006309
Hvul_g24494_1	Xesp_014674
Hvul_g26572_1	Xesp_014674
Hvul_g26569_1	Xesp_014674
Hvul_g26573_1	Xesp_014674
Hvul_g26570_1	Xesp_014674
Hvul_g23901_1	Xesp_014674
Hvul_g14392_1	Xesp_014674
Hvul_g14385_1	Xesp_014674
Hvul_g24494_1	Xesp_006303
Hvul_g26572_1	Xesp_006303
Hvul_g26569_1	Xesp_006303
Hvul_g26573_1	Xesp_006303
Hvul_g26570_1	Xesp_006303
Hvul_g23901_1	Xesp_006303
Hvul_g14392_1	Xesp_006303
Hvul_g14385_1	Xesp_006303
Hvul_g105_1	Xesp_025934
Hvul_g6070_1	Xesp_014191
Hvul_g15054_1	Xesp_004653
Hvul_g24333_1	Xesp_014722
Hvul_g32278_1	Xesp_011955
Hvul_g6862_1	Xesp_009829
Hvul_g6861_1	Xesp_009829
Hvul_g7868_1	Xesp_003100
Hvul_g27932_1	Xesp_002902
Hvul_g7133_1	Xesp_000913
Hvul_g1866_1	Xesp_005741
Hvul_g1856_1	Xesp_005741
Hvul_g29456_1	Xesp_012795
Hvul_g3053_1	Xesp_004044
Hvul_g2330_1	Xesp_021952
Hvul_g15385_1	Xesp_015890
Hvul_g15386_1	Xesp_015890
Hvul_g8365_1	Xesp_007924
Hvul_g8366_1	Xesp_007924
Hvul_g18490_1	Xesp_014782
Hvul_g18489_1	Xesp_014782
Hvul_g6355_1	Xesp_028840
Hvul_g10578_1	Xesp_014181
Hvul_g18324_1	Xesp_023455
Hvul_g18324_1	Xesp_023665
Hvul_g28136_1	Xesp_005530
Hvul_g13224_1	Xesp_010192
Hvul_g13224_1	Xesp_010877
Hvul_g29996_1	Xesp_012019
Hvul_g14552_1	Xesp_023637
Hvul_g24637_1	Xesp_004045
Hvul_g22486_1	Xesp_004045
Hvul_g29330_1	Xesp_003381
Hvul_g26575_1	Xesp_003797
Hvul_g5919_1	Xesp_003299
Hvul_g5920_1	Xesp_003299
Hvul_g11092_1	Xesp_002544
Hvul_g11093_1	Xesp_002544
Hvul_g4597_1	Xesp_011904
Hvul_g30433_1	Xesp_014184
Hvul_g30435_1	Xesp_014184
Hvul_g23846_1	Xesp_004865
Hvul_g39_1	Xesp_022201
Hvul_g24850_1	Xesp_021857
Hvul_g6064_1	Xesp_018680
Hvul_g12655_1	Xesp_013217
Hvul_g12656_1	Xesp_013217
Hvul_g8198_1	Xesp_005587
Hvul_g12657_1	Xesp_013240
Hvul_g12658_1	Xesp_013240
Hvul_g17076_1	Xesp_018642
Hvul_g14039_1	Xesp_018642
Hvul_g17071_1	Xesp_018642
Hvul_g7279_1	Xesp_021529
Hvul_g20530_1	Xesp_011614
Hvul_g27057_1	Xesp_015416
Hvul_g27056_1	Xesp_015416
Hvul_g26082_1	Xesp_012328
Hvul_g29325_1	Xesp_002828
Hvul_g29319_1	Xesp_002828
Hvul_g11920_1	Xesp_014281
Hvul_g11920_1	Xesp_014287
Hvul_g11924_1	Xesp_014281
Hvul_g11924_1	Xesp_014287
Hvul_g11917_1	Xesp_014281
Hvul_g11917_1	Xesp_014287
Hvul_g26213_1	Xesp_011217
Hvul_g9129_1	Xesp_001164
Hvul_g15366_1	Xesp_011404
Hvul_g31582_1	Xesp_028946
Hvul_g18308_1	Xesp_002770
Hvul_g18305_1	Xesp_002770
Hvul_g28689_1	Xesp_023244
Hvul_g32581_1	Xesp_016041
Hvul_g21529_1	Xesp_012789
Hvul_g11652_1	Xesp_020682
Hvul_g13845_1	Xesp_020682
Hvul_g17523_1	Xesp_022699
Hvul_g4636_1	Xesp_020368
Hvul_g4636_1	Xesp_020354
Hvul_g4636_1	Xesp_020355
Hvul_g4636_1	Xesp_020356
Hvul_g4636_1	Xesp_020370
Hvul_g4636_1	Xesp_020357
Hvul_g4636_1	Xesp_020358
Hvul_g4636_1	Xesp_020371
Hvul_g12870_1	Xesp_004264
Hvul_g31892_1	Xesp_012565
Hvul_g31892_1	Xesp_001258
Hvul_g9651_1	Xesp_004235
Hvul_g9651_1	Xesp_004319
Hvul_g28661_1	Xesp_007962
Hvul_g28662_1	Xesp_007962
Hvul_g19349_1	Xesp_014295
Hvul_g19346_1	Xesp_014295
Hvul_g33272_1	Xesp_002168
Hvul_g2514_1	Xesp_014016
Hvul_g23512_1	Xesp_014016
Hvul_g23508_1	Xesp_014016
Hvul_g10387_1	Xesp_014016
Hvul_g6960_1	Xesp_014023
Hvul_g20646_1	Xesp_013928
Hvul_g29865_1	Xesp_005060
Hvul_g31326_1	Xesp_019285
Hvul_g27309_1	Xesp_014460
Hvul_g24939_1	Xesp_012273
Hvul_g24594_1	Xesp_012273
Hvul_g26831_1	Xesp_012273
Hvul_g319_1	Xesp_018780
Hvul_g3077_1	Xesp_003459
Hvul_g13751_1	Xesp_020657
Hvul_g26845_1	Xesp_011792
Hvul_g26842_1	Xesp_011792
Hvul_g26845_1	Xesp_011793
Hvul_g26842_1	Xesp_011793
Hvul_g26845_1	Xesp_011791
Hvul_g26842_1	Xesp_011791
Hvul_g1710_1	Xesp_019732
Hvul_g1710_1	Xesp_019854
Hvul_g1710_1	Xesp_020713
Hvul_g1710_1	Xesp_000239
Hvul_g28234_1	Xesp_016108
Hvul_g19136_1	Xesp_010506
Hvul_g5799_1	Xesp_013229
Hvul_g29617_1	Xesp_010016
Hvul_g3569_1	Xesp_002906
Hvul_g5967_1	Xesp_008445
Hvul_g8701_1	Xesp_011725
Hvul_g8701_1	Xesp_011724
Hvul_g12058_1	Xesp_022341
Hvul_g20893_1	Xesp_008506
Hvul_g30896_1	Xesp_013212
Hvul_g30896_1	Xesp_012727
Hvul_g19213_1	Xesp_004402
Hvul_g3353_1	Xesp_004402
Hvul_g19213_1	Xesp_004404
Hvul_g3353_1	Xesp_004404
Hvul_g19213_1	Xesp_004403
Hvul_g3353_1	Xesp_004403
Hvul_g8436_1	Xesp_005704
Hvul_g17582_1	Xesp_002402
Hvul_g10412_1	Xesp_000352
Hvul_g28332_1	Xesp_007077
Hvul_g28332_1	Xesp_001316
Hvul_g28332_1	Xesp_007078
Hvul_g28332_1	Xesp_001315
Hvul_g31970_1	Xesp_024662
Hvul_g23488_1	Xesp_004921
Hvul_g28056_1	Xesp_020398
Hvul_g8993_1	Xesp_010815
Hvul_g8993_1	Xesp_010299
Hvul_g24141_1	Xesp_009996
Hvul_g5808_1	Xesp_004630
Hvul_g24141_1	Xesp_004630
Hvul_g5802_1	Xesp_004630
Hvul_g5808_1	Xesp_004635
Hvul_g24141_1	Xesp_004635
Hvul_g5802_1	Xesp_004635
Hvul_g24141_1	Xesp_003303
Hvul_g24141_1	Xesp_003304
Hvul_g24141_1	Xesp_003306
Hvul_g24141_1	Xesp_003307
Hvul_g24141_1	Xesp_003302
Hvul_g24141_1	Xesp_003316
Hvul_g1714_1	Xesp_014682
Hvul_g12775_1	Xesp_020855
Hvul_g12775_1	Xesp_020835
Hvul_g16997_1	Xesp_016292
Hvul_g16997_1	Xesp_016284
Hvul_g24258_1	Xesp_003485
Hvul_g21194_1	Xesp_016567
Hvul_g7730_1	Xesp_003268
Hvul_g13191_1	Xesp_008378
Hvul_g837_1	Xesp_015749
Hvul_g27719_1	Xesp_002035
Hvul_g27719_1	Xesp_002034
Hvul_g18522_1	Xesp_021992
Hvul_g27340_1	Xesp_014758
Hvul_g22342_1	Xesp_022288
Hvul_g19584_1	Xesp_013951
Hvul_g26667_1	Xesp_014102
Hvul_g15299_1	Xesp_020917
Hvul_g14101_1	Xesp_020917
Hvul_g14102_1	Xesp_020917
Hvul_g22560_1	Xesp_003280
Hvul_g29126_1	Xesp_011416
Hvul_g32450_1	Xesp_005383
Hvul_g32456_1	Xesp_005383
Hvul_g19729_1	Xesp_005383
Hvul_g32455_1	Xesp_005383
Hvul_g23100_1	Xesp_024434
Hvul_g22214_1	Xesp_008110
Hvul_g33239_1	Xesp_000373
Hvul_g1882_1	Xesp_006161
Hvul_g1882_1	Xesp_009750
Hvul_g20615_1	Xesp_020755
Hvul_g12998_1	Xesp_011213
Hvul_g4724_1	Xesp_018474
Hvul_g28637_1	Xesp_018708
Hvul_g432_1	Xesp_011770
Hvul_g32756_1	Xesp_020444
Hvul_g32757_1	Xesp_020444
Hvul_g32756_1	Xesp_020443
Hvul_g32757_1	Xesp_020443
Hvul_g32756_1	Xesp_020445
Hvul_g32757_1	Xesp_020445
Hvul_g8163_1	Xesp_014588
Hvul_g31153_1	Xesp_004536
Hvul_g1615_1	Xesp_004536
Hvul_g9169_1	Xesp_004536
Hvul_g21068_1	Xesp_004536
Hvul_g1614_1	Xesp_004536
Hvul_g6836_1	Xesp_004536
Hvul_g9166_1	Xesp_004536
Hvul_g9167_1	Xesp_004536
Hvul_g1610_1	Xesp_004536
Hvul_g7419_1	Xesp_022294
Hvul_g33758_1	Xesp_003257
Hvul_g11736_1	Xesp_013856
Hvul_g16032_1	Xesp_016150
Hvul_g24761_1	Xesp_014130
Hvul_g15377_1	Xesp_008533
Hvul_g925_1	Xesp_008149
Hvul_g1846_1	Xesp_006830
Hvul_g15203_1	Xesp_014625
Hvul_g15201_1	Xesp_014625
Hvul_g2495_1	Xesp_008814
Hvul_g14249_1	Xesp_009623
Hvul_g1974_1	Xesp_022127
Hvul_g19825_1	Xesp_005496
Hvul_g21862_1	Xesp_004500
Hvul_g25278_1	Xesp_022788
Hvul_g23482_1	Xesp_014504
Hvul_g33531_1	Xesp_017350
Hvul_g33531_1	Xesp_016530
Hvul_g7204_1	Xesp_022441
Hvul_g7204_1	Xesp_022439
Hvul_g7204_1	Xesp_009702
Hvul_g7204_1	Xesp_028600
Hvul_g7205_1	Xesp_022441
Hvul_g7205_1	Xesp_022439
Hvul_g7205_1	Xesp_009702
Hvul_g7205_1	Xesp_028600
Hvul_g12698_1	Xesp_020610
Hvul_g22426_1	Xesp_029119
Hvul_g25244_1	Xesp_004592
Hvul_g25245_1	Xesp_004592
Hvul_g29211_1	Xesp_022508
Hvul_g29211_1	Xesp_025080
Hvul_g29211_1	Xesp_002332
Hvul_g29211_1	Xesp_005200
Hvul_g29211_1	Xesp_005201
Hvul_g30095_1	Xesp_012990
Hvul_g10359_1	Xesp_008175
Hvul_g6986_1	Xesp_014011
Hvul_g2008_1	Xesp_022502
Hvul_g2008_1	Xesp_022640
Hvul_g26020_1	Xesp_022502
Hvul_g26020_1	Xesp_022640
Hvul_g2008_1	Xesp_021524
Hvul_g26020_1	Xesp_021524
Hvul_g2008_1	Xesp_023974
Hvul_g26020_1	Xesp_023974
Hvul_g30170_1	Xesp_009343
Hvul_g10954_1	Xesp_009855
Hvul_g31833_1	Xesp_001216
Hvul_g31833_1	Xesp_001215
Hvul_g19496_1	Xesp_002761
Hvul_g25565_1	Xesp_002187
Hvul_g25532_1	Xesp_009626
Hvul_g31352_1	Xesp_009626
Hvul_g2090_1	Xesp_010621
Hvul_g2093_1	Xesp_010621
Hvul_g2090_1	Xesp_028432
Hvul_g2093_1	Xesp_028432
Hvul_g2090_1	Xesp_028433
Hvul_g2093_1	Xesp_028433
Hvul_g2090_1	Xesp_010618
Hvul_g2093_1	Xesp_010618
Hvul_g2090_1	Xesp_010655
Hvul_g2093_1	Xesp_010655
Hvul_g2090_1	Xesp_028415
Hvul_g2093_1	Xesp_028415
Hvul_g31679_1	Xesp_015447
Hvul_g31680_1	Xesp_015447
Hvul_g24355_1	Xesp_004616
Hvul_g24354_1	Xesp_004616
Hvul_g11658_1	Xesp_004651
Hvul_g12556_1	Xesp_000509
Hvul_g8130_1	Xesp_008266
Hvul_g12524_1	Xesp_000840
Hvul_g11234_1	Xesp_018562
Hvul_g25818_1	Xesp_014686
Hvul_g25816_1	Xesp_014686
Hvul_g25817_1	Xesp_014686
Hvul_g15010_1	Xesp_004401
Hvul_g10309_1	Xesp_000295
Hvul_g20463_1	Xesp_013840
Hvul_g27437_1	Xesp_022275
Hvul_g13690_1	Xesp_008278
Hvul_g2001_1	Xesp_012670
Hvul_g1998_1	Xesp_012670
Hvul_g6871_1	Xesp_002765
Hvul_g33534_1	Xesp_006382
Hvul_g33534_1	Xesp_012440
Hvul_g30325_1	Xesp_000468
Hvul_g30330_1	Xesp_000468
Hvul_g7651_1	Xesp_019888
Hvul_g6298_1	Xesp_021943
Hvul_g17264_1	Xesp_018487
Hvul_g17266_1	Xesp_018487
Hvul_g21255_1	Xesp_015027
Hvul_g15732_1	Xesp_015027
Hvul_g31209_1	Xesp_014477
Hvul_g21255_1	Xesp_014477
Hvul_g15732_1	Xesp_014477
Hvul_g21257_1	Xesp_014477
Hvul_g21255_1	Xesp_015591
Hvul_g15732_1	Xesp_015591
Hvul_g31209_1	Xesp_015591
Hvul_g21257_1	Xesp_015591
Hvul_g31209_1	Xesp_015025
Hvul_g21255_1	Xesp_015025
Hvul_g15732_1	Xesp_015025
Hvul_g31209_1	Xesp_015028
Hvul_g21255_1	Xesp_015028
Hvul_g15732_1	Xesp_015028
Hvul_g31209_1	Xesp_015026
Hvul_g15732_1	Xesp_015026
Hvul_g21257_1	Xesp_015026
Hvul_g31209_1	Xesp_014474
Hvul_g21255_1	Xesp_014474
Hvul_g15732_1	Xesp_014474
Hvul_g21257_1	Xesp_014474
Hvul_g21255_1	Xesp_014479
Hvul_g15732_1	Xesp_014479
Hvul_g31209_1	Xesp_014479
Hvul_g21257_1	Xesp_014479
Hvul_g31209_1	Xesp_026644
Hvul_g21255_1	Xesp_026644
Hvul_g15732_1	Xesp_026644
Hvul_g21257_1	Xesp_026644
Hvul_g21255_1	Xesp_015024
Hvul_g15732_1	Xesp_015024
Hvul_g31209_1	Xesp_015024
Hvul_g21257_1	Xesp_015024
Hvul_g31209_1	Xesp_003220
Hvul_g21255_1	Xesp_003220
Hvul_g15732_1	Xesp_003220
Hvul_g21255_1	Xesp_015696
Hvul_g15732_1	Xesp_015696
Hvul_g31209_1	Xesp_015696
Hvul_g21257_1	Xesp_015696
Hvul_g2415_1	Xesp_012070
Hvul_g2417_1	Xesp_012070
Hvul_g12077_1	Xesp_008821
Hvul_g7973_1	Xesp_010074
Hvul_g32447_1	Xesp_005701
Hvul_g32449_1	Xesp_005701
Hvul_g27630_1	Xesp_000946
Hvul_g27629_1	Xesp_000946
Hvul_g15825_1	Xesp_002942
Hvul_g30598_1	Xesp_002939
Hvul_g30598_1	Xesp_002941
Hvul_g30598_1	Xesp_002940
Hvul_g15825_1	Xesp_002940
Hvul_g30598_1	Xesp_002938
Hvul_g6863_1	Xesp_010109
Hvul_g7152_1	Xesp_000691
Hvul_g24863_1	Xesp_003487
Hvul_g24863_1	Xesp_003497
Hvul_g24863_1	Xesp_003510
Hvul_g2690_1	Xesp_021259
Hvul_g31603_1	Xesp_016619
Hvul_g16446_1	Xesp_004046
Hvul_g16449_1	Xesp_004046
Hvul_g5563_1	Xesp_010027
Hvul_g5563_1	Xesp_010060
Hvul_g5563_1	Xesp_010062
Hvul_g22779_1	Xesp_007879
Hvul_g1442_1	Xesp_005031
Hvul_g1439_1	Xesp_005031
Hvul_g4165_1	Xesp_001230
Hvul_g4463_1	Xesp_016154
Hvul_g15358_1	Xesp_028887
Hvul_g15355_1	Xesp_028887
Hvul_g3009_1	Xesp_014642
Hvul_g3013_1	Xesp_014642
Hvul_g11270_1	Xesp_012531
Hvul_g31316_1	Xesp_006334
Hvul_g13709_1	Xesp_014135
Hvul_g24301_1	Xesp_007184
Hvul_g3897_1	Xesp_023275
Hvul_g17783_1	Xesp_007825
Hvul_g28863_1	Xesp_023639
Hvul_g6124_1	Xesp_006690
Hvul_g6125_1	Xesp_006690
Hvul_g6124_1	Xesp_006692
Hvul_g6124_1	Xesp_006689
Hvul_g6125_1	Xesp_006692
Hvul_g6125_1	Xesp_006689
Hvul_g6125_1	Xesp_006674
Hvul_g6125_1	Xesp_006688
Hvul_g6124_1	Xesp_006691
Hvul_g17675_1	Xesp_010875
Hvul_g17675_1	Xesp_010872
Hvul_g17675_1	Xesp_010198
Hvul_g17670_1	Xesp_010875
Hvul_g17670_1	Xesp_010872
Hvul_g17670_1	Xesp_010198
Hvul_g17668_1	Xesp_010875
Hvul_g17668_1	Xesp_010872
Hvul_g17668_1	Xesp_010198
Hvul_g17670_1	Xesp_010870
Hvul_g17675_1	Xesp_010870
Hvul_g5210_1	Xesp_000978
Hvul_g24124_1	Xesp_021827
Hvul_g29441_1	Xesp_013604
Hvul_g29441_1	Xesp_013603
Hvul_g7192_1	Xesp_000605
Hvul_g7192_1	Xesp_000785
Hvul_g2325_1	Xesp_012744
Hvul_g24552_1	Xesp_018471
Hvul_g12810_1	Xesp_023282
Hvul_g29007_1	Xesp_023282
Hvul_g32715_1	Xesp_020680
Hvul_g29507_1	Xesp_000581
Hvul_g817_1	Xesp_003920
Hvul_g15905_1	Xesp_028735
Hvul_g15905_1	Xesp_021601
Hvul_g15905_1	Xesp_007069
Hvul_g23296_1	Xesp_022121
Hvul_g23296_1	Xesp_022106
Hvul_g23296_1	Xesp_022116
Hvul_g23296_1	Xesp_022099
Hvul_g23296_1	Xesp_022100
Hvul_g23296_1	Xesp_017090
Hvul_g19352_1	Xesp_001090
Hvul_g31120_1	Xesp_000536
Hvul_g31120_1	Xesp_000537
Hvul_g19010_1	Xesp_000565
Hvul_g19008_1	Xesp_000565
Hvul_g19009_1	Xesp_000565
Hvul_g19006_1	Xesp_000565
Hvul_g15611_1	Xesp_023052
Hvul_g6730_1	Xesp_025832
Hvul_g27085_1	Xesp_013878
Hvul_g11699_1	Xesp_004491
Hvul_g19445_1	Xesp_004479
Hvul_g33615_1	Xesp_012485
Hvul_g30958_1	Xesp_002320
Hvul_g19393_1	Xesp_008011
Hvul_g19395_1	Xesp_008009
Hvul_g19395_1	Xesp_008000
Hvul_g19393_1	Xesp_008000
Hvul_g530_1	Xesp_012815
Hvul_g21438_1	Xesp_021773
Hvul_g21439_1	Xesp_021773
Hvul_g13522_1	Xesp_011302
Hvul_g15124_1	Xesp_011714
Hvul_g27418_1	Xesp_004685
Hvul_g20402_1	Xesp_021611
Hvul_g20406_1	Xesp_021611
Hvul_g6038_1	Xesp_011942
Hvul_g17766_1	Xesp_004650
Hvul_g17767_1	Xesp_004650
Hvul_g22645_1	Xesp_004312
Hvul_g22646_1	Xesp_004312
Hvul_g29470_1	Xesp_013118
Hvul_g29468_1	Xesp_013118
Hvul_g14251_1	Xesp_001260
Hvul_g31982_1	Xesp_007930
Hvul_g29864_1	Xesp_004474
Hvul_g29864_1	Xesp_004473
Hvul_g31446_1	Xesp_018451
Hvul_g31446_1	Xesp_018452
Hvul_g30940_1	Xesp_022324
Hvul_g3806_1	Xesp_022324
Hvul_g7027_1	Xesp_022324
Hvul_g20864_1	Xesp_022324
Hvul_g12791_1	Xesp_008363
Hvul_g18824_1	Xesp_001206
Hvul_g10190_1	Xesp_000474
Hvul_g384_1	Xesp_000474
Hvul_g390_1	Xesp_000474
Hvul_g31645_1	Xesp_002097
Hvul_g15119_1	Xesp_015612
Hvul_g21027_1	Xesp_021693
Hvul_g15938_1	Xesp_009125
Hvul_g28651_1	Xesp_014989
Hvul_g11148_1	Xesp_014635
Hvul_g10292_1	Xesp_014760
Hvul_g6958_1	Xesp_014760
Hvul_g17698_1	Xesp_014760
Hvul_g16387_1	Xesp_021097
Hvul_g23593_1	Xesp_004723
Hvul_g15070_1	Xesp_019405
Hvul_g7965_1	Xesp_001074
Hvul_g25019_1	Xesp_005262
Hvul_g22617_1	Xesp_011322
Hvul_g22616_1	Xesp_011322
Hvul_g20906_1	Xesp_011322
Hvul_g25128_1	Xesp_015870
Hvul_g20398_1	Xesp_021680
Hvul_g8329_1	Xesp_018726
Hvul_g8329_1	Xesp_018727
Hvul_g14965_1	Xesp_005048
Hvul_g7009_1	Xesp_010303
Hvul_g7009_1	Xesp_010304
Hvul_g7009_1	Xesp_010306
Hvul_g7009_1	Xesp_010308
Hvul_g7009_1	Xesp_010309
Hvul_g7009_1	Xesp_010820
Hvul_g7009_1	Xesp_010823
Hvul_g7009_1	Xesp_010830
Hvul_g7009_1	Xesp_010832
Hvul_g13534_1	Xesp_012762
Hvul_g28726_1	Xesp_022264
Hvul_g28722_1	Xesp_022264
Hvul_g10174_1	Xesp_001345
Hvul_g10171_1	Xesp_001345
Hvul_g26278_1	Xesp_000966
Hvul_g18029_1	Xesp_015408
Hvul_g2111_1	Xesp_010882
Hvul_g31488_1	Xesp_028128
Hvul_g31488_1	Xesp_028353
Hvul_g31488_1	Xesp_022587
Hvul_g31488_1	Xesp_022591
Hvul_g31488_1	Xesp_028199
Hvul_g31488_1	Xesp_016620
Hvul_g31488_1	Xesp_028137
Hvul_g31488_1	Xesp_028140
Hvul_g31488_1	Xesp_028148
Hvul_g31488_1	Xesp_028157
Hvul_g31488_1	Xesp_028158
Hvul_g31488_1	Xesp_016651
Hvul_g31488_1	Xesp_028169
Hvul_g31488_1	Xesp_028174
Hvul_g31488_1	Xesp_025315
Hvul_g31488_1	Xesp_028190
Hvul_g31488_1	Xesp_028198
Hvul_g31488_1	Xesp_010359
Hvul_g31488_1	Xesp_010360
Hvul_g31488_1	Xesp_028206
Hvul_g31488_1	Xesp_028207
Hvul_g31488_1	Xesp_028346
Hvul_g31488_1	Xesp_028213
Hvul_g31488_1	Xesp_010370
Hvul_g31488_1	Xesp_010371
Hvul_g31488_1	Xesp_028217
Hvul_g31488_1	Xesp_028352
Hvul_g31488_1	Xesp_028220
Hvul_g31488_1	Xesp_010375
Hvul_g31488_1	Xesp_010378
Hvul_g31488_1	Xesp_028126
Hvul_g31488_1	Xesp_010364
Hvul_g31488_1	Xesp_022589
Hvul_g31486_1	Xesp_022589
Hvul_g31486_1	Xesp_016621
Hvul_g31488_1	Xesp_016621
Hvul_g31488_1	Xesp_028178
Hvul_g31488_1	Xesp_022557
Hvul_g1828_1	Xesp_006290
Hvul_g1826_1	Xesp_006287
Hvul_g1786_1	Xesp_006287
Hvul_g1785_1	Xesp_006287
Hvul_g30786_1	Xesp_002571
Hvul_g33495_1	Xesp_011259
Hvul_g33496_1	Xesp_011259
Hvul_g23931_1	Xesp_005143
Hvul_g23930_1	Xesp_005143
Hvul_g30463_1	Xesp_006078
Hvul_g11058_1	Xesp_003919
Hvul_g29234_1	Xesp_014778
Hvul_g27318_1	Xesp_015451
Hvul_g33802_1	Xesp_004931
Hvul_g25655_1	Xesp_017194
Hvul_g25655_1	Xesp_025274
Hvul_g11694_1	Xesp_020779
Hvul_g11696_1	Xesp_020779
Hvul_g11694_1	Xesp_017193
Hvul_g11696_1	Xesp_017193
Hvul_g28729_1	Xesp_021648
Hvul_g31188_1	Xesp_006844
Hvul_g24645_1	Xesp_013772
Hvul_g24645_1	Xesp_013774
Hvul_g12231_1	Xesp_016020
Hvul_g31731_1	Xesp_018539
Hvul_g20862_1	Xesp_010091
Hvul_g20860_1	Xesp_010091
Hvul_g31408_1	Xesp_008937
Hvul_g31408_1	Xesp_008922
Hvul_g31408_1	Xesp_008935
Hvul_g31408_1	Xesp_008913
Hvul_g31408_1	Xesp_008590
Hvul_g31408_1	Xesp_008931
Hvul_g31408_1	Xesp_008914
Hvul_g31408_1	Xesp_008903
Hvul_g31408_1	Xesp_009038
Hvul_g22447_1	Xesp_004300
Hvul_g22447_1	Xesp_004128
Hvul_g31063_1	Xesp_000693
Hvul_g11184_1	Xesp_007479
Hvul_g7748_1	Xesp_007479
Hvul_g12893_1	Xesp_002720
Hvul_g11740_1	Xesp_003224
Hvul_g11740_1	Xesp_003462
Hvul_g11740_1	Xesp_003223
Hvul_g15373_1	Xesp_008108
Hvul_g31526_1	Xesp_008458
Hvul_g16029_1	Xesp_021837
Hvul_g13302_1	Xesp_021837
Hvul_g10778_1	Xesp_021837
Hvul_g10088_1	Xesp_012327
Hvul_g10089_1	Xesp_012327
Hvul_g4295_1	Xesp_021879
Hvul_g4297_1	Xesp_021879
Hvul_g5715_1	Xesp_019871
Hvul_g5715_1	Xesp_019872
Hvul_g23772_1	Xesp_013085
Hvul_g15376_1	Xesp_008558
Hvul_g24681_1	Xesp_008014
Hvul_g5829_1	Xesp_013981
Hvul_g5829_1	Xesp_013980
Hvul_g433_1	Xesp_008233
Hvul_g26882_1	Xesp_013976
Hvul_g26881_1	Xesp_013976
Hvul_g5419_1	Xesp_009601
Hvul_g21689_1	Xesp_028806
Hvul_g16029_1	Xesp_022200
Hvul_g13302_1	Xesp_022200
Hvul_g10778_1	Xesp_022200
Hvul_g16382_1	Xesp_012323
Hvul_g5817_1	Xesp_011488
Hvul_g5816_1	Xesp_011488
Hvul_g5817_1	Xesp_011487
Hvul_g5816_1	Xesp_011487
Hvul_g21119_1	Xesp_003391
Hvul_g21117_1	Xesp_003391
Hvul_g11679_1	Xesp_003391
Hvul_g31273_1	Xesp_016569
Hvul_g22296_1	Xesp_008004
Hvul_g22296_1	Xesp_008007
Hvul_g22296_1	Xesp_007998
Hvul_g4789_1	Xesp_007994
Hvul_g4791_1	Xesp_007994
Hvul_g29962_1	Xesp_016038
Hvul_g26841_1	Xesp_016038
Hvul_g9530_1	Xesp_017197
Hvul_g31854_1	Xesp_022296
Hvul_g4222_1	Xesp_022296
Hvul_g667_1	Xesp_022296
Hvul_g27345_1	Xesp_022296
Hvul_g9530_1	Xesp_022296
Hvul_g31854_1	Xesp_022301
Hvul_g4222_1	Xesp_022301
Hvul_g667_1	Xesp_022301
Hvul_g27345_1	Xesp_022301
Hvul_g9530_1	Xesp_022301
Hvul_g9530_1	Xesp_022297
Hvul_g31854_1	Xesp_022299
Hvul_g4222_1	Xesp_022299
Hvul_g667_1	Xesp_022299
Hvul_g27345_1	Xesp_022299
Hvul_g9530_1	Xesp_022299
Hvul_g31854_1	Xesp_022298
Hvul_g31854_1	Xesp_022300
Hvul_g4222_1	Xesp_022298
Hvul_g4222_1	Xesp_022300
Hvul_g667_1	Xesp_022298
Hvul_g667_1	Xesp_022300
Hvul_g27345_1	Xesp_022298
Hvul_g27345_1	Xesp_022300
Hvul_g9530_1	Xesp_022298
Hvul_g9530_1	Xesp_022300
Hvul_g5055_1	Xesp_002738
Hvul_g14260_1	Xesp_015008
Hvul_g17632_1	Xesp_010878
Hvul_g17632_1	Xesp_001502
Hvul_g17632_1	Xesp_010191
Hvul_g11692_1	Xesp_004422
Hvul_g11059_1	Xesp_021787
Hvul_g25283_1	Xesp_002916
Hvul_g7498_1	Xesp_011624
Hvul_g29744_1	Xesp_008732
Hvul_g29746_1	Xesp_008732
Hvul_g29744_1	Xesp_025230
Hvul_g4023_1	Xesp_009664
Hvul_g22933_1	Xesp_002542
Hvul_g8771_1	Xesp_002542
Hvul_g22935_1	Xesp_002542
Hvul_g11094_1	Xesp_002542
Hvul_g10020_1	Xesp_002542
Hvul_g30220_1	Xesp_002542
Hvul_g28305_1	Xesp_002542
