Xesp_008452	Spis_XP_022783009_1
Xesp_018250	Spis_XP_022801163_1
Xesp_018250	Spis_XP_022805826_1
Xesp_018250	Spis13454_1
Xesp_002742	Spis_XP_022781635_1
Xesp_002977	Spis_XP_022781852_1
Xesp_007515	Spis_XP_022782759_1
Xesp_023219	Spis_XP_022782759_1
Xesp_023223	Spis_XP_022782759_1
Xesp_013514	Spis_XP_022782895_1
Xesp_001877	Spis_XP_022783011_1
Xesp_003433	Spis_XP_022777956_1
Xesp_003433	Spis_XP_022783469_1
Xesp_003433	Spis_XP_022783424_1
Xesp_008012	Spis_XP_022783761_1
Xesp_012218	Spis_XP_022784307_1
Xesp_012218	Spis_XP_022784369_1
Xesp_012217	Spis_XP_022784307_1
Xesp_012217	Spis_XP_022784369_1
Xesp_003393	Spis_XP_022784577_1
Xesp_003393	Spis_XP_022784594_1
Xesp_021980	Spis_XP_022785315_1
Xesp_021980	Spis_XP_022785299_1
Xesp_021966	Spis_XP_022785277_1
Xesp_003291	Spis_XP_022784608_1
Xesp_003556	Spis_XP_022796559_1
Xesp_015965	Spis_XP_022786476_1
Xesp_015966	Spis_XP_022786476_1
Xesp_009485	Spis_XP_022788568_1
Xesp_005464	Spis_XP_022788592_1
Xesp_005483	Spis_XP_022788592_1
Xesp_005464	Spis_XP_022788658_1
Xesp_005483	Spis_XP_022788658_1
Xesp_023641	Spis_XP_022788658_1
Xesp_023641	Spis_XP_022788592_1
Xesp_023645	Spis_XP_022788658_1
Xesp_023645	Spis_XP_022788592_1
Xesp_015403	Spis_XP_022788645_1
Xesp_015403	Spis_XP_022788630_1
Xesp_015402	Spis_XP_022788645_1
Xesp_015402	Spis_XP_022788630_1
Xesp_003222	Spis_XP_022786152_1
Xesp_003222	Spis_XP_022802779_1
Xesp_003222	Spis15806_1
Xesp_003222	Spis_XP_022805940_1
Xesp_003222	Spis_XP_022799900_1
Xesp_003222	Spis_XP_022797506_1
Xesp_003222	Spis_XP_022799861_1
Xesp_003222	Spis_XP_022798305_1
Xesp_007438	Spis_XP_022789147_1
Xesp_008473	Spis_XP_022789498_1
Xesp_002780	Spis_XP_022789879_1
Xesp_002667	Spis_XP_022789913_1
Xesp_021254	Spis_XP_022789942_1
Xesp_021254	Spis_XP_022789958_1
Xesp_011842	Spis_XP_022791305_1
Xesp_011842	Spis_XP_022791352_1
Xesp_011845	Spis_XP_022791352_1
Xesp_014556	Spis_XP_022791443_1
Xesp_012170	Spis_XP_022802784_1
Xesp_014261	Spis_XP_022791455_1
Xesp_009429	Spis_XP_022791829_1
Xesp_013607	Spis_XP_022792966_1
Xesp_013048	Spis_XP_022793625_1
Xesp_013048	Spis_XP_022793626_1
Xesp_013049	Spis_XP_022793625_1
Xesp_013049	Spis_XP_022793626_1
Xesp_013507	Spis_XP_022794109_1
Xesp_013506	Spis_XP_022794109_1
Xesp_013505	Spis_XP_022794109_1
Xesp_013505	Spis_XP_022794114_1
Xesp_005244	Spis_XP_022794223_1
Xesp_005244	Spis_XP_022794231_1
Xesp_027673	Spis_XP_022794515_1
Xesp_010931	Spis_XP_022794646_1
Xesp_010931	Spis_XP_022809615_1
Xesp_010931	Spis_XP_022781663_1
Xesp_010931	Spis_XP_022794635_1
Xesp_010930	Spis_XP_022794646_1
Xesp_010930	Spis_XP_022809615_1
Xesp_010930	Spis_XP_022781663_1
Xesp_010930	Spis_XP_022794635_1
Xesp_000825	Spis_XP_022795583_1
Xesp_003236	Spis_XP_022802009_1
Xesp_024900	Spis_XP_022808723_1
Xesp_024900	Spis_XP_022799304_1
Xesp_024900	Spis_XP_022801206_1
Xesp_024900	Spis20718_1
Xesp_024900	Spis23929_1
Xesp_024900	Spis_XP_022803807_1
Xesp_024900	Spis_XP_022807378_1
Xesp_024900	Spis_XP_022779368_1
Xesp_024900	Spis_XP_022803810_1
Xesp_022603	Spis_XP_022799304_1
Xesp_022603	Spis_XP_022801206_1
Xesp_022603	Spis20718_1
Xesp_026839	Spis_XP_022799304_1
Xesp_026839	Spis_XP_022809734_1
Xesp_026839	Spis_XP_022803807_1
Xesp_026839	Spis_XP_022807378_1
Xesp_027039	Spis_XP_022799304_1
Xesp_027039	Spis23929_1
Xesp_027039	Spis_XP_022809734_1
Xesp_027039	Spis_XP_022801206_1
Xesp_027039	Spis20718_1
Xesp_027039	Spis_XP_022803807_1
Xesp_027039	Spis_XP_022807378_1
Xesp_027039	Spis_XP_022810023_1
Xesp_027039	Spis_XP_022793152_1
Xesp_018368	Spis_XP_022801206_1
Xesp_018368	Spis_XP_022803807_1
Xesp_018368	Spis_XP_022807378_1
Xesp_018368	Spis_XP_022779368_1
Xesp_018368	Spis_XP_022808723_1
Xesp_018368	Spis_XP_022803810_1
Xesp_018368	Spis_XP_022799304_1
Xesp_018368	Spis20718_1
Xesp_017635	Spis_XP_022809734_1
Xesp_017635	Spis_XP_022810093_1
Xesp_017635	Spis_XP_022807378_1
Xesp_017635	Spis_XP_022799304_1
Xesp_023890	Spis_XP_022809734_1
Xesp_023890	Spis_XP_022801206_1
Xesp_023890	Spis20718_1
Xesp_023890	Spis_XP_022803807_1
Xesp_022943	Spis_XP_022809734_1
Xesp_005767	Spis_XP_022809734_1
Xesp_022943	Spis_XP_022810023_1
Xesp_005767	Spis_XP_022810023_1
Xesp_022943	Spis_XP_022793152_1
Xesp_005767	Spis_XP_022793152_1
Xesp_023891	Spis_XP_022801206_1
Xesp_023891	Spis20718_1
Xesp_026583	Spis_XP_022809734_1
Xesp_026583	Spis_XP_022810093_1
Xesp_026583	Spis_XP_022810023_1
Xesp_026583	Spis_XP_022793152_1
Xesp_003139	Spis_XP_022808723_1
Xesp_003139	Spis_XP_022779368_1
Xesp_003139	Spis_XP_022803810_1
Xesp_027486	Spis_XP_022801206_1
Xesp_027486	Spis20718_1
Xesp_027486	Spis_XP_022799304_1
Xesp_027486	Spis_XP_022807378_1
Xesp_027486	Spis_XP_022803807_1
Xesp_017633	Spis_XP_022801206_1
Xesp_017633	Spis20718_1
Xesp_027815	Spis_XP_022799304_1
Xesp_027815	Spis_XP_022801206_1
Xesp_027815	Spis_XP_022803807_1
Xesp_027815	Spis_XP_022808723_1
Xesp_027815	Spis_XP_022807378_1
Xesp_027815	Spis_XP_022809734_1
Xesp_027815	Spis23929_1
Xesp_022944	Spis_XP_022799304_1
Xesp_022944	Spis23929_1
Xesp_022944	Spis_XP_022801206_1
Xesp_022944	Spis20718_1
Xesp_027000	Spis_XP_022801206_1
Xesp_027000	Spis20718_1
Xesp_024522	Spis_XP_022799304_1
Xesp_024541	Spis_XP_022799304_1
Xesp_024522	Spis_XP_022801206_1
Xesp_024541	Spis_XP_022801206_1
Xesp_024522	Spis_XP_022803807_1
Xesp_024541	Spis_XP_022803807_1
Xesp_024522	Spis_XP_022808723_1
Xesp_024541	Spis_XP_022808723_1
Xesp_024522	Spis_XP_022807378_1
Xesp_024541	Spis_XP_022807378_1
Xesp_024522	Spis_XP_022809734_1
Xesp_024541	Spis_XP_022809734_1
Xesp_024522	Spis_XP_022810093_1
Xesp_024541	Spis_XP_022810093_1
Xesp_024522	Spis_XP_022810023_1
Xesp_024541	Spis_XP_022810023_1
Xesp_024522	Spis23929_1
Xesp_024541	Spis23929_1
Xesp_024522	Spis20718_1
Xesp_024541	Spis20718_1
Xesp_004039	Spis_XP_022799304_1
Xesp_004039	Spis_XP_022808723_1
Xesp_004039	Spis_XP_022779368_1
Xesp_004039	Spis_XP_022803810_1
Xesp_001450	Spis_XP_022807378_1
Xesp_025094	Spis_XP_022807378_1
Xesp_004008	Spis_XP_022799304_1
Xesp_004008	Spis_XP_022801206_1
Xesp_004008	Spis_XP_022803807_1
Xesp_004008	Spis_XP_022808723_1
Xesp_004008	Spis_XP_022807378_1
Xesp_004008	Spis_XP_022809734_1
Xesp_004008	Spis_XP_022810093_1
Xesp_004008	Spis23929_1
Xesp_004008	Spis20718_1
Xesp_004008	Spis_XP_022803810_1
Xesp_027237	Spis_XP_022801206_1
Xesp_027237	Spis20718_1
Xesp_027237	Spis_XP_022799304_1
Xesp_027237	Spis_XP_022809734_1
Xesp_027237	Spis_XP_022807378_1
Xesp_023301	Spis_XP_022809734_1
Xesp_026760	Spis_XP_022808723_1
Xesp_026760	Spis_XP_022779368_1
Xesp_026760	Spis_XP_022803810_1
Xesp_017461	Spis_XP_022809734_1
Xesp_017461	Spis_XP_022810093_1
Xesp_017461	Spis_XP_022803807_1
Xesp_017461	Spis_XP_022807378_1
Xesp_017461	Spis_XP_022808723_1
Xesp_017461	Spis_XP_022799304_1
Xesp_017461	Spis23929_1
Xesp_017461	Spis_XP_022801206_1
Xesp_017461	Spis20718_1
Xesp_017461	Spis_XP_022779368_1
Xesp_017461	Spis_XP_022803810_1
Xesp_017461	Spis_XP_022801207_1
Xesp_017636	Spis_XP_022799304_1
Xesp_017636	Spis_XP_022801206_1
Xesp_017636	Spis_XP_022803807_1
Xesp_017636	Spis_XP_022808723_1
Xesp_017636	Spis_XP_022807378_1
Xesp_017636	Spis_XP_022809734_1
Xesp_017636	Spis20718_1
Xesp_017636	Spis_XP_022779368_1
Xesp_017636	Spis_XP_022803810_1
Xesp_004242	Spis_XP_022799304_1
Xesp_026759	Spis_XP_022799304_1
Xesp_026584	Spis_XP_022799304_1
Xesp_006306	Spis_XP_022799304_1
Xesp_023302	Spis_XP_022799304_1
Xesp_028648	Spis_XP_022799304_1
Xesp_017462	Spis_XP_022799304_1
Xesp_004241	Spis_XP_022799304_1
Xesp_004242	Spis_XP_022801206_1
Xesp_026759	Spis_XP_022801206_1
Xesp_026584	Spis_XP_022801206_1
Xesp_006306	Spis_XP_022801206_1
Xesp_023302	Spis_XP_022801206_1
Xesp_028648	Spis_XP_022801206_1
Xesp_017462	Spis_XP_022801206_1
Xesp_004241	Spis_XP_022801206_1
Xesp_004242	Spis_XP_022803807_1
Xesp_026759	Spis_XP_022803807_1
Xesp_026584	Spis_XP_022803807_1
Xesp_006306	Spis_XP_022803807_1
Xesp_023302	Spis_XP_022803807_1
Xesp_028648	Spis_XP_022803807_1
Xesp_017462	Spis_XP_022803807_1
Xesp_004241	Spis_XP_022803807_1
Xesp_004242	Spis_XP_022808723_1
Xesp_026759	Spis_XP_022808723_1
Xesp_026584	Spis_XP_022808723_1
Xesp_006306	Spis_XP_022808723_1
Xesp_023302	Spis_XP_022808723_1
Xesp_028648	Spis_XP_022808723_1
Xesp_017462	Spis_XP_022808723_1
Xesp_004241	Spis_XP_022808723_1
Xesp_004242	Spis_XP_022807378_1
Xesp_026759	Spis_XP_022807378_1
Xesp_026584	Spis_XP_022807378_1
Xesp_006306	Spis_XP_022807378_1
Xesp_023302	Spis_XP_022807378_1
Xesp_028648	Spis_XP_022807378_1
Xesp_017462	Spis_XP_022807378_1
Xesp_004241	Spis_XP_022807378_1
Xesp_004242	Spis23929_1
Xesp_026759	Spis23929_1
Xesp_026584	Spis23929_1
Xesp_006306	Spis23929_1
Xesp_023302	Spis23929_1
Xesp_028648	Spis23929_1
Xesp_017462	Spis23929_1
Xesp_004241	Spis23929_1
Xesp_004242	Spis_XP_022809734_1
Xesp_026759	Spis_XP_022809734_1
Xesp_026584	Spis_XP_022809734_1
Xesp_006306	Spis_XP_022809734_1
Xesp_023302	Spis_XP_022809734_1
Xesp_028648	Spis_XP_022809734_1
Xesp_017462	Spis_XP_022809734_1
Xesp_004241	Spis_XP_022809734_1
Xesp_004242	Spis_XP_022779368_1
Xesp_026759	Spis_XP_022779368_1
Xesp_026584	Spis_XP_022779368_1
Xesp_006306	Spis_XP_022779368_1
Xesp_023302	Spis_XP_022779368_1
Xesp_028648	Spis_XP_022779368_1
Xesp_017462	Spis_XP_022779368_1
Xesp_004241	Spis_XP_022779368_1
Xesp_004242	Spis_XP_022803810_1
Xesp_026759	Spis_XP_022803810_1
Xesp_026584	Spis_XP_022803810_1
Xesp_006306	Spis_XP_022803810_1
Xesp_023302	Spis_XP_022803810_1
Xesp_028648	Spis_XP_022803810_1
Xesp_017462	Spis_XP_022803810_1
Xesp_004241	Spis_XP_022803810_1
Xesp_001509	Spis_XP_022801206_1
Xesp_001509	Spis_XP_022803807_1
Xesp_001509	Spis_XP_022810093_1
Xesp_001509	Spis_XP_022809734_1
Xesp_026638	Spis_XP_022801206_1
Xesp_026638	Spis20718_1
Xesp_026638	Spis_XP_022803807_1
Xesp_006793	Spis_XP_022799304_1
Xesp_006793	Spis20718_1
Xesp_003957	Spis_XP_022809734_1
Xesp_001506	Spis_XP_022799304_1
Xesp_017640	Spis_XP_022799304_1
Xesp_025666	Spis_XP_022799304_1
Xesp_025666	Spis_XP_022801206_1
Xesp_025666	Spis_XP_022803807_1
Xesp_025666	Spis_XP_022808723_1
Xesp_025666	Spis_XP_022807378_1
Xesp_025666	Spis_XP_022809734_1
Xesp_025666	Spis_XP_022810093_1
Xesp_025666	Spis_XP_022810023_1
Xesp_025666	Spis_XP_022803810_1
Xesp_025666	Spis20718_1
Xesp_002270	Spis_XP_022789322_1
Xesp_009982	Spis_XP_022798532_1
Xesp_002264	Spis_XP_022800134_1
Xesp_002264	Spis_XP_022799392_1
Xesp_002264	Spis_XP_022799388_1
Xesp_002264	Spis_XP_022800119_1
Xesp_002264	Spis_XP_022798558_1
Xesp_002264	Spis_XP_022800131_1
Xesp_002264	Spis_XP_022810525_1
Xesp_002264	Spis_XP_022800132_1
Xesp_002264	Spis19082_1
Xesp_002264	Spis_XP_022797700_1
Xesp_002264	Spis_XP_022804741_1
Xesp_002264	Spis_XP_022797687_1
Xesp_002264	Spis_XP_022802829_1
Xesp_002264	Spis_XP_022810121_1
Xesp_003436	Spis_XP_022799403_1
Xesp_006286	Spis_XP_022799794_1
Xesp_006286	Spis_XP_022799777_1
Xesp_019734	Spis_XP_022778734_1
Xesp_019734	Spis_XP_022800376_1
Xesp_019734	Spis_XP_022800395_1
Xesp_019789	Spis_XP_022778734_1
Xesp_019789	Spis_XP_022800376_1
Xesp_019789	Spis_XP_022800395_1
Xesp_021994	Spis_XP_022800599_1
Xesp_010006	Spis_XP_022800800_1
Xesp_010005	Spis_XP_022800800_1
Xesp_015007	Spis_XP_022800927_1
Xesp_001105	Spis_XP_022801054_1
Xesp_019794	Spis_XP_022796485_1
Xesp_019794	Spis_XP_022796495_1
Xesp_019794	Spis_XP_022796489_1
Xesp_019794	Spis_XP_022799142_1
Xesp_019794	Spis_XP_022798497_1
Xesp_019794	Spis_XP_022796479_1
Xesp_021402	Spis_XP_022791256_1
Xesp_003141	Spis_XP_022801515_1
Xesp_003141	Spis_XP_022801546_1
Xesp_003141	Spis_XP_022787167_1
Xesp_003141	Spis_XP_022802265_1
Xesp_003141	Spis_XP_022801538_1
Xesp_003141	Spis_XP_022801517_1
Xesp_014903	Spis_XP_022801515_1
Xesp_014903	Spis_XP_022801546_1
Xesp_014903	Spis_XP_022787167_1
Xesp_014903	Spis_XP_022801517_1
Xesp_014903	Spis_XP_022801538_1
Xesp_001884	Spis_XP_022801515_1
Xesp_001884	Spis_XP_022801546_1
Xesp_001884	Spis_XP_022787167_1
Xesp_001884	Spis_XP_022801538_1
Xesp_001884	Spis_XP_022801517_1
Xesp_001885	Spis_XP_022801515_1
Xesp_001885	Spis_XP_022801546_1
Xesp_001885	Spis_XP_022787167_1
Xesp_001885	Spis_XP_022801517_1
Xesp_001885	Spis_XP_022801538_1
Xesp_003140	Spis_XP_022801515_1
Xesp_003140	Spis_XP_022801546_1
Xesp_003140	Spis_XP_022801517_1
Xesp_003140	Spis_XP_022787167_1
Xesp_003140	Spis_XP_022801538_1
Xesp_003426	Spis_XP_022790264_1
Xesp_003427	Spis_XP_022790264_1
Xesp_003422	Spis_XP_022790264_1
Xesp_003423	Spis_XP_022790264_1
Xesp_003424	Spis_XP_022790264_1
Xesp_003425	Spis_XP_022790264_1
Xesp_001796	Spis_XP_022801515_1
Xesp_001796	Spis_XP_022801546_1
Xesp_001796	Spis_XP_022787167_1
Xesp_001796	Spis_XP_022801517_1
Xesp_001796	Spis_XP_022801538_1
Xesp_002440	Spis_XP_022801515_1
Xesp_002440	Spis_XP_022801546_1
Xesp_002440	Spis_XP_022787167_1
Xesp_002440	Spis_XP_022801517_1
Xesp_002440	Spis_XP_022801538_1
Xesp_003428	Spis_XP_022790264_1
Xesp_008054	Spis_XP_022803155_1
Xesp_001083	Spis_XP_022803363_1
Xesp_001082	Spis_XP_022803363_1
Xesp_009934	Spis_XP_022804376_1
Xesp_003468	Spis_XP_022805097_1
Xesp_016213	Spis_XP_022805343_1
Xesp_007487	Spis_XP_022796800_1
Xesp_012090	Spis_XP_022805681_1
Xesp_012596	Spis_XP_022806252_1
Xesp_003974	Spis_XP_022793396_1
Xesp_003974	Spis_XP_022809256_1
Xesp_003974	Spis24449_1
Xesp_003974	Spis_XP_022807308_1
Xesp_003974	Spis12326_1
Xesp_003974	Spis20060_1
Xesp_003974	Spis6360_1
Xesp_003974	Spis_XP_022808367_1
Xesp_003974	Spis14270_1
Xesp_003974	Spis_XP_022808778_1
Xesp_003974	Spis_XP_022802839_1
Xesp_003974	Spis_XP_022806486_1
Xesp_003974	Spis_XP_022788128_1
Xesp_003974	Spis_XP_022779776_1
Xesp_003974	Spis_XP_022783273_1
Xesp_014328	Spis_XP_022806551_1
Xesp_015983	Spis_XP_022806584_1
Xesp_015983	Spis_XP_022783395_1
Xesp_014658	Spis_XP_022806836_1
Xesp_004693	Spis_XP_022805171_1
Xesp_004693	Spis_XP_022800877_1
Xesp_004693	Spis_XP_022799301_1
Xesp_004693	Spis_XP_022802711_1
Xesp_004693	Spis_XP_022806729_1
Xesp_004693	Spis_XP_022809633_1
Xesp_004693	Spis_XP_022809440_1
Xesp_004693	Spis_XP_022796407_1
Xesp_004693	Spis_XP_022793689_1
Xesp_004693	Spis_XP_022808215_1
Xesp_004693	Spis_XP_022793673_1
Xesp_004693	Spis_XP_022793085_1
Xesp_004693	Spis16377_1
Xesp_004693	Spis_XP_022777667_1
Xesp_004693	Spis_XP_022793077_1
Xesp_004693	Spis_XP_022800742_1
Xesp_004693	Spis_XP_022793280_1
Xesp_004693	Spis_XP_022809629_1
Xesp_004693	Spis_XP_022807335_1
Xesp_026492	Spis_XP_022802711_1
Xesp_026492	Spis16377_1
Xesp_026492	Spis_XP_022799298_1
Xesp_012180	Spis_XP_022807690_1
Xesp_009753	Spis_XP_022797544_1
Xesp_009753	Spis_XP_022797579_1
Xesp_009753	Spis_XP_022808817_1
Xesp_009753	Spis_XP_022797566_1
Xesp_009753	Spis_XP_022808819_1
Xesp_009753	Spis_XP_022797578_1
Xesp_009509	Spis_XP_022781009_1
Xesp_009507	Spis_XP_022781009_1
Xesp_008291	Spis_XP_022807994_1
Xesp_015689	Spis_XP_022809388_1
Xesp_015899	Spis_XP_022809842_1
Xesp_022094	Spis_XP_022784305_1
Xesp_022094	Spis_XP_022804796_1
Xesp_022094	Spis_XP_022808456_1
Xesp_022094	Spis_XP_022807083_1
Xesp_022094	Spis_XP_022803565_1
Xesp_022094	Spis_XP_022807327_1
Xesp_012487	Spis_XP_022803588_1
Xesp_012487	Spis_XP_022804796_1
Xesp_012487	Spis_XP_022805210_1
Xesp_012487	Spis_XP_022804792_1
Xesp_012487	Spis_XP_022784305_1
Xesp_012487	Spis_XP_022807327_1
Xesp_012487	Spis_XP_022787437_1
Xesp_012487	Spis_XP_022804794_1
Xesp_012487	Spis_XP_022807328_1
Xesp_012487	Spis_XP_022808461_1
Xesp_012487	Spis_XP_022807083_1
Xesp_012487	Spis_XP_022803565_1
Xesp_012487	Spis_XP_022809900_1
Xesp_012487	Spis_XP_022803566_1
Xesp_012487	Spis_XP_022804795_1
Xesp_012487	Spis_XP_022784723_1
Xesp_012487	Spis_XP_022808456_1
Xesp_012487	Spis_XP_022803572_1
Xesp_012487	Spis_XP_022804793_1
Xesp_012487	Spis_XP_022785592_1
Xesp_002611	Spis_XP_022810287_1
Xesp_002611	Spis_XP_022810288_1
Xesp_013200	Spis_XP_022810309_1
Xesp_005266	Spis_XP_022810464_1
Xesp_005266	Spis_XP_022796536_1
Xesp_005266	Spis_XP_022810460_1
Xesp_002192	Spis_XP_022799331_1
Xesp_015929	Spis_XP_022787967_1
Xesp_015929	Spis8100_1
Xesp_011025	Spis5946_1
Xesp_011025	Spis13089_1
Xesp_018145	Spis13089_1
Xesp_015164	Spis5946_1
Xesp_015164	Spis13089_1
Xesp_025461	Spis17147_1
Xesp_025461	Spis_XP_022797793_1
Xesp_025461	Spis_XP_022807362_1
Xesp_025461	Spis24345_1
Xesp_025461	Spis21605_1
Xesp_025461	Spis24476_1
Xesp_025461	Spis_XP_022808545_1
Xesp_025461	Spis_XP_022789515_1
Xesp_025461	Spis16810_1
Xesp_025461	Spis_XP_022809570_1
Xesp_025461	Spis_XP_022809736_1
Xesp_025461	Spis22810_1
Xesp_025461	Spis24614_1
Xesp_025461	Spis21922_1
Xesp_025461	Spis_XP_022807809_1
Xesp_025461	Spis23253_1
Xesp_025461	Spis12594_1
Xesp_020430	Spis17147_1
Xesp_020430	Spis_XP_022807362_1
Xesp_020430	Spis13595_1
Xesp_020430	Spis12594_1
Xesp_020430	Spis21605_1
Xesp_006471	Spis15844_1
Xesp_006471	Spis12594_1
Xesp_006471	Spis21605_1
Xesp_006471	Spis1716_1
Xesp_006471	Spis21540_1
Xesp_006471	Spis17147_1
Xesp_006471	Spis24542_1
Xesp_006471	Spis13595_1
Xesp_006471	Spis_XP_022777518_1
Xesp_006471	Spis_XP_022797793_1
Xesp_006471	Spis_XP_022807362_1
Xesp_006471	Spis23253_1
Xesp_006471	Spis20141_1
Xesp_006471	Spis_XP_022807809_1
Xesp_018051	Spis15844_1
Xesp_018051	Spis1716_1
Xesp_018051	Spis17147_1
Xesp_018051	Spis21605_1
Xesp_018051	Spis13595_1
Xesp_018051	Spis12594_1
Xesp_023603	Spis20716_1
Xesp_023603	Spis_XP_022789122_1
Xesp_023499	Spis20716_1
Xesp_023499	Spis_XP_022789122_1
Xesp_022054	Spis_XP_022808013_1
Xesp_022056	Spis_XP_022808013_1
Xesp_022054	Spis_XP_022809083_1
Xesp_022056	Spis_XP_022809083_1
Xesp_022054	Spis22477_1
Xesp_022056	Spis22477_1
Xesp_022054	Spis21601_1
Xesp_022056	Spis21601_1
Xesp_018627	Spis_XP_022808864_1
Xesp_018627	Spis_XP_022808861_1
Xesp_018627	Spis22304_1
Xesp_022163	Spis_XP_022801930_1
Xesp_002884	Spis_XP_022801243_1
Xesp_002884	Spis8572_1
Xesp_002884	Spis22418_1
Xesp_003620	Spis_XP_022801155_1
Xesp_003620	Spis17605_1
Xesp_003620	Spis23465_1
Xesp_003620	Spis23797_1
Xesp_003620	Spis_XP_022797620_1
Xesp_003620	Spis5114_1
Xesp_003620	Spis_XP_022810236_1
Xesp_003620	Spis23319_1
Xesp_000496	Spis_XP_022785210_1
Xesp_000496	Spis_XP_022785209_1
Xesp_000496	Spis23357_1
Xesp_000496	Spis_XP_022785206_1
Xesp_001297	Spis20439_1
Xesp_001297	Spis_XP_022778187_1
Xesp_001297	Spis_XP_022809104_1
Xesp_001297	Spis_XP_022808511_1
Xesp_001297	Spis_XP_022807217_1
Xesp_001297	Spis_XP_022807218_1
Xesp_001297	Spis_XP_022805802_1
Xesp_001297	Spis23757_1
Xesp_001297	Spis_XP_022810645_1
Xesp_015206	Spis_YP_002149707_1
Xesp_003592	Spis_XP_022802249_1
Xesp_003592	Spis25491_1
Xesp_013893	Spis_XP_022783654_1
Xesp_000963	Spis_XP_022779648_1
Xesp_010002	Spis_XP_022788512_1
Xesp_005506	Spis_XP_022805959_1
Xesp_005774	Spis_XP_022779620_1
Xesp_005773	Spis_XP_022779620_1
Xesp_012845	Spis_XP_022788398_1
Xesp_028942	Spis_XP_022804027_1
Xesp_012601	Spis_XP_022800998_1
Xesp_009857	Spis_XP_022796319_1
Xesp_023464	Spis_XP_022781909_1
Xesp_023464	Spis24989_1
Xesp_023464	Spis_XP_022778354_1
Xesp_023674	Spis_XP_022781909_1
Xesp_023674	Spis24989_1
Xesp_023674	Spis_XP_022778354_1
Xesp_023464	Spis_XP_022781837_1
Xesp_023674	Spis_XP_022781837_1
Xesp_023464	Spis_XP_022781825_1
Xesp_023674	Spis_XP_022781825_1
Xesp_023463	Spis_XP_022781825_1
Xesp_023463	Spis_XP_022781909_1
Xesp_023463	Spis24989_1
Xesp_023463	Spis_XP_022778354_1
Xesp_023463	Spis_XP_022781837_1
Xesp_001071	Spis_XP_022781825_1
Xesp_001071	Spis_XP_022781909_1
Xesp_001071	Spis24989_1
Xesp_001071	Spis_XP_022778354_1
Xesp_007943	Spis_XP_022781837_1
Xesp_007943	Spis_XP_022781825_1
Xesp_007943	Spis_XP_022781909_1
Xesp_007943	Spis24989_1
Xesp_007943	Spis_XP_022778354_1
Xesp_028068	Spis_XP_022781825_1
Xesp_028068	Spis_XP_022781837_1
Xesp_028068	Spis_XP_022781909_1
Xesp_028068	Spis24989_1
Xesp_028068	Spis_XP_022778354_1
Xesp_005659	Spis_XP_022781837_1
Xesp_005669	Spis_XP_022781837_1
Xesp_005664	Spis_XP_022781837_1
Xesp_005659	Spis_XP_022781825_1
Xesp_005669	Spis_XP_022781825_1
Xesp_005664	Spis_XP_022781825_1
Xesp_005659	Spis_XP_022781909_1
Xesp_005659	Spis24989_1
Xesp_005659	Spis_XP_022778354_1
Xesp_005669	Spis_XP_022781909_1
Xesp_005669	Spis24989_1
Xesp_005669	Spis_XP_022778354_1
Xesp_005664	Spis_XP_022781909_1
Xesp_005664	Spis24989_1
Xesp_005664	Spis_XP_022778354_1
Xesp_019890	Spis_XP_022781825_1
Xesp_019890	Spis_XP_022781837_1
Xesp_019890	Spis_XP_022781909_1
Xesp_019890	Spis24989_1
Xesp_019890	Spis_XP_022778354_1
Xesp_019891	Spis_XP_022781825_1
Xesp_019891	Spis_XP_022781837_1
Xesp_019891	Spis_XP_022781909_1
Xesp_019891	Spis24989_1
Xesp_019891	Spis_XP_022778354_1
Xesp_012301	Spis_XP_022781909_1
Xesp_012301	Spis24989_1
Xesp_012301	Spis_XP_022778354_1
Xesp_012301	Spis_XP_022781837_1
Xesp_012301	Spis_XP_022781825_1
Xesp_012299	Spis_XP_022781909_1
Xesp_012299	Spis24989_1
Xesp_012299	Spis_XP_022778354_1
Xesp_012299	Spis_XP_022781837_1
Xesp_012299	Spis_XP_022781825_1
Xesp_001070	Spis_XP_022781825_1
Xesp_001070	Spis_XP_022781909_1
Xesp_001070	Spis24989_1
Xesp_001070	Spis_XP_022778354_1
Xesp_019889	Spis_XP_022781909_1
Xesp_019889	Spis24989_1
Xesp_019889	Spis_XP_022778354_1
Xesp_019889	Spis_XP_022781825_1
Xesp_007869	Spis_XP_022802473_1
Xesp_018434	Spis_XP_022799141_1
Xesp_018424	Spis_XP_022799141_1
Xesp_010150	Spis_XP_022796332_1
Xesp_010151	Spis_XP_022796332_1
Xesp_010149	Spis_XP_022796332_1
Xesp_028052	Spis_XP_022802179_1
Xesp_028052	Spis_XP_022807535_1
Xesp_028052	Spis_XP_022802193_1
Xesp_004978	Spis_XP_022780886_1
Xesp_013131	Spis_XP_022798600_1
Xesp_004855	Spis_XP_022792123_1
Xesp_008119	Spis_XP_022780836_1
Xesp_008119	Spis_XP_022780820_1
Xesp_025324	Spis_XP_022780836_1
Xesp_025324	Spis_XP_022780820_1
Xesp_008640	Spis_XP_022779936_1
Xesp_013759	Spis_XP_022783746_1
Xesp_016145	Spis_XP_022783746_1
Xesp_004056	Spis_XP_022801815_1
Xesp_011923	Spis_XP_022777959_1
Xesp_012226	Spis_XP_022784296_1
Xesp_020585	Spis_XP_022799840_1
Xesp_020591	Spis_XP_022799842_1
